,artist,attack,cardId,cardSet,collectible,cost,dbfId,durability,faction,flavor,health,howToGet,howToGetGold,img,imgGold,locale,mechanics,name,playerClass,race,rarity,text,type,elite,classes,multiClassGroup,armor
4219,,,BOTA_422,The Boomsday Project,,3.0,52372,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_422.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_422_premium.gif,enUS,,Stomp the Snail,Neutral,,,Start Board Clear Puzzle 1-3.,Spell,,,,
4220,Josh Harris,2.0,BOTA_211,The Boomsday Project,,3.0,50881,,,,3.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_211.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_211_premium.gif,enUS,[{'name': 'Charge'}],Super Soldier,Neutral,,,"Whenever you summon a minion with 3 or less Attack, give it <b>Charge</b>.",Minion,,,,
4221,,,BOTA_651,The Boomsday Project,,3.0,52527,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_651.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_651_premium.gif,enUS,,The Path to Victory,Neutral,,,Start Survival Puzzle B-3.,Spell,,,,
4222,Eva Widermann,,BOTA_234,The Boomsday Project,,3.0,50995,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_234.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_234_premium.gif,enUS,,The Stars Align,Neutral,,,Arrange your minions by their Health.,Spell,,,,
4223,Dave Allsop,,BOTA_202,The Boomsday Project,,3.0,50851,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_202.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_202_premium.gif,enUS,,Uplink,Neutral,,,Take control of an enemy minion.,Spell,,,,
4224,Alex Horley Orlandelli,,BOT_084,The Boomsday Project,True,3.0,48035,,,Elite Tauren Chieftain's next hit single.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_084.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_084_premium.gif,enUS,[{'name': 'Deathrattle'}],Violet Haze,Rogue,,Common,Add 2 random <b>Deathrattle</b> cards to_your hand.,Spell,,,,
4225,,,BOTA_452,The Boomsday Project,,3.0,52537,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_452.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_452_premium.gif,enUS,,Warlock's Apprentice,Neutral,,,Start Board Clear Puzzle B-3.,Spell,,,,
4226,,,BOTA_312,The Boomsday Project,,4.0,51756,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_312.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_312_premium.gif,enUS,,A Dim Flame,Neutral,,,Start Lethal Puzzle 2-4.,Spell,,,,
4227,,,BOTA_614,The Boomsday Project,,4.0,51061,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_614.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_614_premium.gif,enUS,,A Dire Situation,Neutral,,,Start Survival Puzzle 1-4.,Spell,,,,
4228,,,BOTA_330,The Boomsday Project,,4.0,52259,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_330.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_330_premium.gif,enUS,,A Shaman's Strength,Neutral,,,Start Lethal Puzzle 4-4.,Spell,,,,
4229,,,BOTA_432,The Boomsday Project,,4.0,52382,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_432.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_432_premium.gif,enUS,,A Stolen Shadow,Neutral,,,Start Board Clear Puzzle 2-4.,Spell,,,,
4230,Konstantin Turovec,,BOT_087,The Boomsday Project,True,4.0,48040,,Neutral,The tenth Pyroblast really felt like overkill.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_087.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_087_premium.gif,enUS,,Academic Espionage,Rogue,,Epic,Shuffle 10 cards from your opponent's class into your deck. They_cost (1).,Spell,,,,
4231,,,BOTA_503,The Boomsday Project,,4.0,49533,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_503.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_503_premium.gif,enUS,,Adorable Sacrifice,Neutral,,,Start Mirror Puzzle 1-4.,Spell,,,,
4232,Matt Dixon,2.0,BOT_911,The Boomsday Project,True,4.0,48993,,,Every ten seconds it asks if you want to update.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_911.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_911_premium.gif,enUS,"[{'name': 'Magnetic'}, {'name': 'Divine Shield'}, {'name': 'Taunt'}]",Annoy-o-Module,Paladin,Mech,Rare,<b>Magnetic</b>\n<b>Divine Shield</b>\n<b>Taunt</b>,Minion,,,,
4233,Anton Kagounkin,2.0,BOT_565,The Boomsday Project,True,4.0,49361,,Neutral,"""Well we HAD it contained. Then you went and gave it legs!""",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_565.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_565_premium.gif,enUS,"[{'name': 'Deathrattle'}, {'name': 'Rush'}, {'name': 'Poisonous'}]",Blightnozzle Crawler,Rogue,Mech,Rare,<b>Deathrattle:</b> Summon a 1/1 Ooze with <b>Poisonous</b> and <b>Rush</b>.,Minion,,,,
4234,Steve Prescott,4.0,BOT_562,The Boomsday Project,True,4.0,49233,,Horde,It was fitting in fine until it gathered nuts <i>and</i> bolts.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_562.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_562_premium.gif,enUS,"[{'name': 'Stealth'}, {'name': 'Battlecry'}]",Coppertail Imposter,Neutral,Mech,Common,<b>Battlecry:</b> Gain <b>Stealth</b> until your next turn.,Minion,,,,
4235,Konstantin Turovec,4.0,BOT_604,The Boomsday Project,True,4.0,49045,,,"INGREDIENTS: STAR-STUFF, \nBLUE #1, NATURAL AND ARTIFICIAL FLAVORS.",3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_604.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_604_premium.gif,enUS,[{'name': 'Spell Damage'}],Cosmic Anomaly,Mage,Elemental,Common,<b>Spell Damage +2</b>,Minion,,,,
4236,,,BOTA_532,The Boomsday Project,,4.0,52651,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_532.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_532_premium.gif,enUS,,Deathwing Dilemma,Neutral,,,Start Mirror Puzzle 4-4.,Spell,,,,
4237,,,BOTA_652,The Boomsday Project,,4.0,52528,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_652.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_652_premium.gif,enUS,,Doomed!,Neutral,,,Start Survival Puzzle B-4.,Spell,,,,
4238,Jim Nelson,3.0,BOT_532,The Boomsday Project,True,4.0,49161,,Horde,"When it absolutely, positively, has to blow up overnight.",2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_532.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_532_premium.gif,enUS,[{'name': 'Battlecry'}],Explodinator,Neutral,Mech,Common,<b>Battlecry:</b> Summon two 0/2 Goblin Bombs.,Minion,,,,
4239,,,BOTA_526,The Boomsday Project,,4.0,51121,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_526.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_526_premium.gif,enUS,,Filthy Rodent,Neutral,,,Start Mirror Puzzle 3-4.,Spell,,,,
4240,Max Grecke,3.0,BOT_434,The Boomsday Project,True,4.0,48757,,,"Of all the scientists, he has the most knowledge (when measured in volume).",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_434.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_434_premium.gif,enUS,,Flobbidinous Floop,Druid,,Legendary,"While in your hand, this is a 3/4 copy of the last minion you played.",Minion,True,,,
4241,,,BOTA_337,The Boomsday Project,,4.0,52522,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_337.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_337_premium.gif,enUS,,Full Northshire,Neutral,,,Start Lethal Puzzle B-4,Spell,,,,
4242,,,BOTA_634,The Boomsday Project,,4.0,51114,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_634.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_634_premium.gif,enUS,,Hallazeal? Hallaheal,Neutral,,,Start Survival Puzzle 3-4.,Spell,,,,
4243,Konstantin Turovec,5.0,BOT_555,The Boomsday Project,True,4.0,49201,,Neutral,"She wanders realities, taking on many forms. One was a unicorn princess.",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_555.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_555_premium.gif,enUS,[{'name': 'Stealth'}],Harbinger Celestia,Neutral,,Legendary,"[x]<b>Stealth</b>\nAfter your opponent plays\na minion, become a\ncopy of it.",Minion,True,,,
4244,Jason Kang,,BOT_404,The Boomsday Project,True,4.0,48524,,,It's not juicy at all. IT'S JUST MESSING WITH YOUR HEAD.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_404.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_404_premium.gif,enUS,,Juicy Psychmelon,Druid,,Epic,"Draw a 7, 8, 9, and\n10-Cost minion\n from your deck.",Spell,,,,
4245,,,BOTA_624,The Boomsday Project,,4.0,51093,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_624.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_624_premium.gif,enUS,,Lifesteel,Neutral,,,Start Survival Puzzle 2-4.,Spell,,,,
4246,,,BOTA_512,The Boomsday Project,,4.0,50158,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_512.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_512_premium.gif,enUS,,Nature's Wispers,Neutral,,,Start Mirror Puzzle 2-4.,Spell,,,,
4247,Jim Nelson,2.0,BOT_296,The Boomsday Project,True,4.0,48508,,,"""Surrender. You have 10 mana to comply.""",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_296.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_296_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Omega Defender,Neutral,,Epic,"[x]<b>Taunt</b>\n<b>Battlecry:</b> If you have\n10 Mana Crystals,\ngain +10 Attack.",Minion,,,,
4248,L. Lullabi & K. Turovec,4.0,BOT_267,The Boomsday Project,True,4.0,48223,,,New facial recognition systems keep out the Lorewalkers and Doomsayers.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_267.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_267_premium.gif,enUS,[{'name': 'Deathrattle'}],Piloted Reaper,Neutral,Mech,Common,<b>Deathrattle:</b> Summon a random minion from\nyour hand that costs (2) or less.,Minion,,,,
4249,,,BOTA_440,The Boomsday Project,,4.0,52391,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_440.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_440_premium.gif,enUS,,Poultry Provoked,Neutral,,,Start Board Clear Puzzle 3-4.,Spell,,,,
4250,Cicily He,,BOT_436,The Boomsday Project,True,4.0,48764,,,Mined exclusively from the dark side of the moon.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_436.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_436_premium.gif,enUS,,Prismatic Lens,Paladin,,Epic,Draw a minion and a spell from your deck. Swap their Costs.,Spell,,,,
4251,Vladimir Kafanov,3.0,BOT_312,The Boomsday Project,True,4.0,48536,,,It's a car!\n*Whomp whomp whomp*\nIt's a robot!\n*Whomp whom-CRUNCH*\nIt's… three.. smaller robots!,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_312.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_312_premium.gif,enUS,"[{'name': 'Magnetic'}, {'name': 'Deathrattle'}]",Replicating Menace,Neutral,Mech,Rare,<b>Magnetic</b>\n<b>Deathrattle:</b> Summon three 1/1 Microbots.,Minion,,,,
4252,,,BOTA_644,The Boomsday Project,,4.0,51169,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_644.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_644_premium.gif,enUS,,Risky Research,Neutral,,,Start Survival Puzzle 4-4.,Spell,,,,
4253,,,BOTA_304,The Boomsday Project,,4.0,51681,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_304.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_304_premium.gif,enUS,,Stand By Me,Neutral,,,Start Lethal Puzzle 1-4.,Spell,,,,
4254,Jim Nelson,5.0,BOT_603,The Boomsday Project,True,4.0,48890,,,Rage alongside the machine.,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_603.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_603_premium.gif,enUS,[{'name': 'Rush'}],Steel Rager,Neutral,Mech,Common,<b>Rush</b>,Minion,,,,
4255,,,BOTA_423,The Boomsday Project,,4.0,52373,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_423.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_423_premium.gif,enUS,,Sticky Scarecrows,Neutral,,,Start Board Clear Puzzle 1-4.,Spell,,,,
4256,Luca Zontini,3.0,BOT_291,The Boomsday Project,True,4.0,48490,,,Best drank after a stiff gale.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_291.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_291_premium.gif,enUS,[{'name': 'Battlecry'}],Storm Chaser,Shaman,Elemental,Rare,<b>Battlecry:</b> Draw a spell from your deck that costs_(5) or more.,Minion,,,,
4257,,,BOTA_321,The Boomsday Project,,4.0,52226,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_321.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_321_premium.gif,enUS,,The Best Offense,Neutral,,,Start Lethal Puzzle 3-4.,Spell,,,,
4258,,,BOTA_519,The Boomsday Project,,4.0,51082,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_519.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_519_premium.gif,enUS,,The Ray of Roasting,Neutral,,,Start Mirror Puzzle B-4.,Spell,,,,
4259,,,BOTA_453,The Boomsday Project,,4.0,52538,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_453.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_453_premium.gif,enUS,,The Test,Neutral,,,Start Board Clear Puzzle B-4.,Spell,,,,
4260,Mike Sass,3.0,BOT_407,The Boomsday Project,True,4.0,48527,,Neutral,Most of his friends are still Metalheads.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_407.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_407_premium.gif,enUS,"[{'name': 'Overload'}, {'name': 'Rush'}]",Thunderhead,Shaman,Elemental,Epic,"[x]After you play a card with\n<b>Overload</b>, summon two\n1/1 Sparks with <b>Rush</b>.",Minion,,,,
4261,,,BOTA_447,The Boomsday Project,,4.0,52398,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_447.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_447_premium.gif,enUS,,Toxic Treants,Neutral,,,Start Board Clear Puzzle 4-4.,Spell,,,,
4262,Tyler Walpole,4.0,BOTA_214,The Boomsday Project,,4.0,50885,,,,8.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_214.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_214_premium.gif,enUS,[{'name': 'Deathrattle'}],Turret Sentinel,Neutral,Mech,,"[x]After your opponent plays\na minion, attack it.\n<b>Deathrattle:</b> Refresh ALL\nMana Crystals.",Minion,,,,
4263,Jakub Kasper,,BOT_254,The Boomsday Project,True,4.0,48803,,,Sometimes science is more art than science. A lot of people don’t get that.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_254.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_254_premium.gif,enUS,,Unexpected Results,Mage,,Epic,[x]Summon two random\n$2-Cost minions <i>(improved\nby <b>Spell Damage</b>)</i>.,Spell,,,,
4264,Matt Dixon,4.0,BOT_401,The Boomsday Project,True,4.0,48518,,,It'll be fine.  It's not like they have any reason to hate us.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_401.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_401_premium.gif,enUS,[{'name': 'Deathrattle'}],Weaponized Piñata,Neutral,Mech,Epic,<b>Deathrattle:</b> Add a random <b>Legendary</b> minion to your_hand.,Minion,,,,
4265,Matt Dixon,4.0,BOT_914,The Boomsday Project,True,4.0,50477,,,From the prestigious Westfall Wonderfuls.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_914.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_914_premium.gif,enUS,,Whizbang the Wonderful,Neutral,,Legendary,You start the game with one of Whizbang's Wonderful Decks!,Minion,True,,,
4266,,,BOTA_448,The Boomsday Project,,5.0,52399,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_448.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_448_premium.gif,enUS,,A Dance with Death,Neutral,,,Start Board Clear Puzzle 4-5.,Spell,,,,
4267,,,BOTA_524,The Boomsday Project,,5.0,51119,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_524.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_524_premium.gif,enUS,,A Quest for Three,Neutral,,,Start Mirror Puzzle 3-5.,Spell,,,,
4268,Ivan Fomin,,BOT_511t,The Boomsday Project,,5.0,48752,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOT_511t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOT_511t_premium.gif,enUS,"[{'name': 'ImmuneToSpellpower'}, {'name': 'Casts When Drawn'}]",Bomb,Neutral,,,<b>Casts When Drawn</b>\nYou take 5 damage.,Spell,,,,
4269,,,BOTA_441,The Boomsday Project,,5.0,52392,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_441.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_441_premium.gif,enUS,,Bot Battle,Neutral,,,Start Board Clear Puzzle 3-5.,Spell,,,,
4270,,,BOTA_513,The Boomsday Project,,5.0,50168,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_513.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_513_premium.gif,enUS,,Burning Volley,Neutral,,,Start Mirror Puzzle 2-5.,Spell,,,,
4271,,,BOTA_653,The Boomsday Project,,5.0,52888,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_653.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_653_premium.gif,enUS,,Copycats,Neutral,,,Start Survival Puzzle B-5.,Spell,,,,
4272,Max Grecke,4.0,BOT_576,The Boomsday Project,True,5.0,49494,,,"You don't have to be crazy to work here, but it helps.",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_576.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_576_premium.gif,enUS,[{'name': 'Combo'}],Crazed Chemist,Rogue,,Common,<b>Combo:</b> Give a friendly minion +4 Attack.,Minion,,,,
4273,,,BOTA_615,The Boomsday Project,,5.0,51062,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_615.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_615_premium.gif,enUS,,Double Dip,Neutral,,,Start Survival Puzzle 1-5.,Spell,,,,
4274,,,BOTA_625,The Boomsday Project,,5.0,51094,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_625.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_625_premium.gif,enUS,,Double Trouble,Neutral,,,Start Survival Puzzle 2-5.,Spell,,,,
4275,Mauricio Herrera,3.0,BOT_104,The Boomsday Project,True,5.0,48542,,,Star player on the inter-office Boomball team.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_104.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_104_premium.gif,enUS,[{'name': 'Battlecry'}],Dyn-o-matic,Warrior,Mech,Rare,<b>Battlecry:</b> Deal 5 damage randomly split among all minions_except_Mechs.,Minion,,,,
4276,Mauricio Herrera,3.0,BOT_540,The Boomsday Project,True,5.0,49172,,,"""I said this looks like a job for me\nSo everybody just follow me\n'Cause we need a little E.M.P.\n'Cause it feels so mechy without me…""",3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_540.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_540_premium.gif,enUS,[{'name': 'Battlecry'}],E.M.P. Operative,Neutral,,Epic,<b>Battlecry:</b> Destroy a Mech.,Minion,,,,
4277,,,BOTA_305,The Boomsday Project,,5.0,51688,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/BOTA_305.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BOTA_305_premium.gif,enUS,,Frothing Fighters,Neutral,,,Start Lethal Puzzle 1-5.,Spell,,,,
