artist,attack,cardId,cardSet,collectible,cost,dbfId,durability,faction,flavor,health,howToGet,howToGetGold,img,imgGold,locale,mechanics,name,playerClass,race,rarity,text,type,elite,classes,multiClassGroup,armor
James Ryman,3.0,BOT_539,The Boomsday Project,True,6.0,49171,,,"We ran out of jars, so we started putting brains in other stuff.",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_539.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_539_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Discover'}]",Arcane Dynamo,Neutral,,Rare,<b>Battlecry:</b> <b>Discover</b> a spell that costs (5) or more.,Minion,,,,
Daria Tuzova,5.0,BOT_448,The Boomsday Project,True,6.0,49019,,Horde,Sadly the warranty does not cover fireballs or acts of Boom.,12.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_448.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_448_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Damaged Stegotron,Neutral,Mech,Common,<b>Taunt</b>\n<b>Battlecry:</b> Deal 6 damage to this minion.,Minion,,,,
Jerry Mascho,,BOT_521,The Boomsday Project,True,6.0,48823,,,"""Zerek! Stay out of my lab!""",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_521.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_521_premium.gif,enUS,,Ectomancy,Warlock,,Epic,Summon copies of all Demons you control.,Spell,,,,
Peter Stapleton,0.0,BOT_099,The Boomsday Project,True,6.0,48799,,,"Genius is 1% inspiration, and 99% drawing your Deathwing.",0.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_099.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_099_premium.gif,enUS,,Eureka!,Shaman,,Rare,Summon a copy of_a_random minion from your hand.,Spell,,,,
Anton Zemskov,3.0,BOT_910,The Boomsday Project,True,6.0,48989,,,"""Windell! More light!""\n\n""I'm givin' it all she's got, Kangor!""",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_910.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_910_premium.gif,enUS,[{'name': 'Battlecry'}],Glowstone Technician,Paladin,,Epic,<b>Battlecry:</b> Give all minions in your hand +2/+2.,Minion,,,,
Jiajun Tian,2.0,BOT_066,The Boomsday Project,True,6.0,47924,,Neutral,"""Well if I didn't build the whelp and YOU didn't build the whelp…""",2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_066.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_066_premium.gif,enUS,[{'name': 'Deathrattle'}],Mechanical Whelp,Neutral,Mech,Rare,<b>Deathrattle:</b> Summon a 7/7 Mechanical Dragon.,Minion,,,,
Paul Mafayon,3.0,BOT_601,The Boomsday Project,True,6.0,48693,,,Some say the world will end in fire. Some say in ice. Why not BOTH?,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_601.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_601_premium.gif,enUS,[{'name': 'Battlecry'}],Meteorologist,Mage,,Rare,"<b>Battlecry:</b> For each card in your hand, deal 1 damage to a random enemy.",Minion,,,,
Dan Scott,4.0,BOT_107,The Boomsday Project,True,6.0,48552,,,"We asked, ""Where do the missiles go?"" and he answered, ""Yes.""",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_107.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_107_premium.gif,enUS,[{'name': 'Magnetic'}],Missile Launcher,Neutral,Mech,Rare,"[x]<b>Magnetic</b>\nAt the end of your turn,\ndeal 1 damage to all\nother characters.",Minion,,,,
Adam Byrne,2.0,BOT_218,The Boomsday Project,True,6.0,48100,,,Insecurity detected. Alerting hugbots.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_218.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_218_premium.gif,enUS,[{'name': 'Taunt'}],Security Rover,Warrior,Mech,Rare,"[x]Whenever this minion\ntakes damage, summon a\n2/3 Mech with <b>Taunt</b>.",Minion,,,,
Ivan Fomin,5.0,BOT_102,The Boomsday Project,True,6.0,47979,,,Preferred weapon of Dr. Boom's orthodontist.,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_102.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_102_premium.gif,enUS,"[{'name': 'Deathrattle'}, {'name': 'Rush'}]",Spark Drill,Neutral,Mech,Rare,<b>Rush</b>\n<b>Deathrattle:</b> Add two\n1/1 Sparks with <b>Rush</b> to your hand.,Minion,,,,
Zoltan Boros,3.0,BOT_422,The Boomsday Project,True,6.0,48609,,,That racial bonus to Herbalism finally paid off.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_422.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_422_premium.gif,enUS,,Tending Tauren,Druid,,Rare,[x]<b>Choose One -</b> Give your\nother minions +1/+1;\nor Summon two\n2/2 Treants.,Minion,,,,
James Ryman,5.0,BOT_258,The Boomsday Project,True,6.0,48203,,,His original name was Aerek. Then the first clone was Berek. They went evil around Merek.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_258.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_258_premium.gif,enUS,[{'name': 'Deathrattle'}],"Zerek, Master Cloner",Priest,,Legendary,"<b>Deathrattle:</b> If you've cast any spells on this minion, resummon it.",Minion,True,,,
Gonzalo Ordonez,5.0,BOT_256,The Boomsday Project,True,7.0,48195,,,All signs point to Antonidas.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_256.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_256_premium.gif,enUS,[{'name': 'Battlecry'}],Astromancer,Mage,,Epic,[x]<b>Battlecry:</b> Summon a\nrandom minion with Cost\nequal to your hand size.,Minion,,,,
Anton Zemskov,3.0,BOT_237,The Boomsday Project,True,7.0,48142,,,Why Beryllium? Because it's hard to spell.,8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_237.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_237_premium.gif,enUS,[{'name': 'Magnetic'}],Beryllium Nullifier,Warrior,Mech,Epic,<b>Magnetic</b>\nCan't be targeted by spells or Hero Powers.,Minion,,,,
Jomaro Kindred,5.0,BOT_034,The Boomsday Project,True,7.0,47841,,,Every good plan requires a bit of patience. And a lot of explosives.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_034.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_034_premium.gif,enUS,[{'name': 'Battlecry'}],Boommaster Flark,Hunter,,Legendary,<b>Battlecry:</b> Summon four 0/2 Goblin Bombs.,Minion,True,,,
Matt Dixon,,BOT_238,The Boomsday Project,True,7.0,48146,,,"""Of course I've gone mad with power. Ever try going mad without it?""",30.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_238.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_238_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Rush'}]","Dr. Boom, Mad Genius",Warrior,,Legendary,"<b>Battlecry:</b> For the rest of the game, your Mechs have <b>Rush</b>.",Hero,True,,,7
Adam Byrne,4.0,BOT_423,The Boomsday Project,True,7.0,48612,,,"Unlike gnomes, dreampetals grow more than 3 feet tall.",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_423.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_423_premium.gif,enUS,,Dreampetal Florist,Druid,,Epic,"At the end of your turn, reduce the Cost of a random minion in your hand by (7).",Minion,,,,
Matt Dixon,2.0,BOT_270,The Boomsday Project,True,7.0,48226,,,"""I shall build a mighty golden paladin! And he will GREET the WORLD!""",1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_270.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_270_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}, {'name': 'Divine Shield'}]",Giggling Inventor,Neutral,,Rare,<b>Battlecry:</b> Summon two 1/2 Mechs with <b>Taunt</b> and_<b>Divine Shield</b>.,Minion,,,,
Dai Yang,,BOT_912,The Boomsday Project,True,7.0,49009,,,"""That's three, Kangor. Three isn't endless.""\n- Countess Ashmore",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_912.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_912_premium.gif,enUS,[{'name': 'Magnetic'}],Kangor's Endless Army,Paladin,,Legendary,Resurrect 3 friendly Mechs. They keep any <b>Magnetic</b> upgrades.,Spell,True,,,
Jakub Kasper,0.0,BOT_257,The Boomsday Project,True,7.0,48198,,,Luna became head of the astronomy department when her boss invented the Pocket Black Hole.,0.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_257.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_257_premium.gif,enUS,,Luna's Pocket Galaxy,Mage,,Legendary,Change the Cost of minions in your\ndeck to (1).,Spell,True,,,
David Kegg,7.0,BOT_552,The Boomsday Project,True,7.0,49195,,,"""You're a Sagittarius? Me too! Just gimme a sec.""",7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_552.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_552_premium.gif,enUS,[{'name': 'Battlecry'}],Star Aligner,Neutral,,Epic,"[x]<b>Battlecry:</b> If you control 3\nminions with 7 Health, deal\n7 damage to all enemies.",Minion,,,,
J. Paick & K. Turovec,0.0,BOT_245,The Boomsday Project,True,7.0,48161,,,"Finally, Electra can work from home.",0.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_245.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_245_premium.gif,enUS,,The Storm Bringer,Shaman,,Legendary,Transform your minions into random <b>Legendary</b> minions.,Spell,True,,,
Slawomir Maniak,5.0,BOT_433,The Boomsday Project,True,8.0,48717,,Neutral,She will NOT STOP until she gets tenure.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_433.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_433_premium.gif,enUS,[{'name': 'Deathrattle'}],Dr. Morrigan,Warlock,,Legendary,<b>Deathrattle:</b> Swap this with a minion from your deck.,Minion,True,,,
Jim Nelson,,BOT_429,The Boomsday Project,True,8.0,48670,,,It used to be a Ba-zooka but we ran out of sheep.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_429.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_429_premium.gif,enUS,,Flark's Boom-Zooka,Hunter,,Legendary,"[x]Summon 3 minions from\nyour deck. They attack\nenemy minions, then die.",Spell,True,,,
Arthur Bozonnet,4.0,BOT_507,The Boomsday Project,True,8.0,48744,,,"""Are you sure that's enough gloop?""\n\n""Hold on.""",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_507.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_507_premium.gif,enUS,[{'name': 'Battlecry'}],Gloop Sprayer,Druid,,Common,<b>Battlecry:</b> Summon a copy of each adjacent minion.,Minion,,,,
Steve Prescott,9.0,BOT_534,The Boomsday Project,True,9.0,49163,,Alliance,Leave them alone for two minutes and they go right into sleep mode.,7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_534.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_534_premium.gif,enUS,[{'name': 'Divine Shield'}],Bull Dozer,Neutral,Mech,Common,<b>Divine Shield</b>,Minion,,,,
Zoltan Boros,,BOT_069,The Boomsday Project,True,9.0,47928,,,Dr. Boom ends his motivational speeches by dropping the mechs.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_069.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_069_premium.gif,enUS,[{'name': 'Rush'}],The Boomship,Warrior,,Legendary,Summon 3 random minions from your hand. Give them <b>Rush</b>.,Spell,True,,,
Slawomir Maniak,,BOT_567,The Boomsday Project,True,9.0,49421,,,Cloning can be a jarring experience.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_567.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_567_premium.gif,enUS,,Zerek's Cloning Gallery,Priest,,Legendary,Summon a 1/1 copy of_each minion in your_deck.,Spell,True,,,
James Ryman,10.0,BOT_424,The Boomsday Project,True,10.0,48625,,,"""Your software will fail. Your users will abandon you. You are already obsolete.""",10.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_424.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_424_premium.gif,enUS,[{'name': 'Deathrattle'}],Mecha'thun,Neutral,Mech,Legendary,"[x]<b>Deathrattle:</b> If you have no\ncards in your deck, hand,\nand battlefield, destroy\nthe enemy hero.",Minion,True,,,
Mike Sass,8.0,BOT_523,The Boomsday Project,True,10.0,48831,,,The latest advancement in\nhippo-botany.,8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/BOT_523.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/BOT_523_premium.gif,enUS,[{'name': 'Rush'}],Mulchmuncher,Druid,Mech,Rare,<b>Rush</b>. Costs (1) less for each friendly Treant that died this game.,Minion,,,,
Konstantin Turovec,,TRL_310,Rastakhan's Rumble,True,0.0,50120,,,It's just lighter fluid.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_310.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_310_premium.gif,enUS,,Elemental Evocation,Mage,,Common,The next Elemental you_play this turn costs (2) less.,Spell,,,,
Rudy Siswanto,,TRL_243,Rastakhan's Rumble,True,0.0,49990,,,Comes with an overwhelming urge to jump into the nearest open box.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_243.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_243_premium.gif,enUS,,Pounce,Druid,,Common,Give your hero +2_Attack this turn.,Spell,,,,
Arthur Bozonnet,,TRL_128,Rastakhan's Rumble,True,0.0,50794,,,Finally a cure for degenerates.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_128.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_128_premium.gif,enUS,,Regenerate,Priest,,Common,Restore #3 Health.,Spell,,,,
Akkapoj T.,2.0,TRL_543,Rastakhan's Rumble,True,1.0,50512,2.0,,This weapon – ow! Requires a little – OWW! Finesse.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_543.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_543_premium.gif,enUS,[{'name': 'Battlecry'}],Bloodclaw,Paladin,,Common,<b>Battlecry:</b> Deal 5 damage to your hero.,Weapon,,,,
Jesper Ejsing,1.0,TRL_390,Rastakhan's Rumble,True,1.0,50381,,Neutral,A few hours later he DESTROYED the arena bathrooms.,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_390.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_390_premium.gif,enUS,[{'name': 'Battlecry'}],Daring Fire-Eater,Mage,,Common,<b>Battlecry:</b> Your next Hero Power this turn deals 2_more damage.,Minion,,,,
Slawomir Maniak,,TRL_321,Rastakhan's Rumble,True,1.0,50040,,,"No thanks, I already devast-ate.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_321.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_321_premium.gif,enUS,,Devastate,Warrior,,Common,Deal $4 damage to a damaged minion.,Spell,,,,
Skan Srisuwan,0.0,TRL_249,Rastakhan's Rumble,True,1.0,50012,,,There’s no “Aiiiieeee” in “Team.”,0.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_249.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_249_premium.gif,enUS,,Grim Rally,Warlock,,Rare,Destroy a friendly minion. Give your minions +1/+1.,Spell,,,,
Ivan Fomin,1.0,TRL_506,Rastakhan's Rumble,True,1.0,50380,,,"“Ya hold it by da feet, mon. Den ya THROW.”",1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_506.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_506_premium.gif,enUS,[{'name': 'Overkill'}],Gurubashi Chicken,Neutral,Beast,Common,<b>Overkill:</b> Gain +5 Attack.,Minion,,,,
Izzy Hoover,0.0,TRL_516,Rastakhan's Rumble,True,1.0,50396,,,"For a limited time, loa blessings are on a pray-one-get-two deal (on selected sacrifices only).",2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_516.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_516_premium.gif,enUS,,Gurubashi Offering,Neutral,,Epic,"At the start of your turn, destroy this and gain 8_Armor.",Minion,,,,
Matt Dixon,1.0,TRL_505,Rastakhan's Rumble,True,1.0,50377,,,It can’t be all that helpful. Not wif dose widdle wings!,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_505.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_505_premium.gif,enUS,[{'name': 'Deathrattle'}],Helpless Hatchling,Neutral,Beast,Common,<b>Deathrattle:</b> Reduce the Cost of a Beast in your hand by (1).,Minion,,,,
Sean McNally,2.0,TRL_363,Rastakhan's Rumble,True,1.0,50796,,,Don't even think of asking for time off.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_363.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_363_premium.gif,enUS,"[{'name': 'Deathrattle'}, {'name': 'Taunt'}]",Saronite Taskmaster,Neutral,,Common,<b>Deathrattle:</b> Summon a 0/3 Free Agent with <b>Taunt</b> for_your opponent.,Minion,,,,
Grace Liu,1.0,TRL_074,Rastakhan's Rumble,True,1.0,49843,3.0,,"The tooth hurts, don’t it?",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_074.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_074_premium.gif,enUS,[{'name': 'Deathrattle'}],Serrated Tooth,Rogue,,Common,<b>Deathrattle:</b> Give your minions <b>Rush</b>.,Weapon,,,,
Mauricio Herrera,,TRL_245,Rastakhan's Rumble,True,1.0,50002,,,The first warning sign of an oncoming warlock temper tantrum.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_245.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_245_premium.gif,enUS,,Shriek,Warlock,,Rare,Discard your lowest Cost card. Deal $2 damage to all minions.,Spell,,,,
James Ryman,0.0,TRL_502,Rastakhan's Rumble,True,1.0,50352,,,Just because you’re dead doesn’t mean you’re off the team.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_502.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_502_premium.gif,enUS,[{'name': 'Stealth'}],Spirit of the Dead,Priest,,Rare,"[x]<b>Stealth</b> for 1 turn.\nAfter a friendly minion dies,\nshuffle a 1-Cost copy of it\ninto your deck.",Minion,,,,
Christopher Hayes,0.0,TRL_223,Rastakhan's Rumble,True,1.0,49944,,,“Loti! LOTI! Drop it. Drop it Loti! Down! Down Loti!”,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_223.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_223_premium.gif,enUS,[{'name': 'Stealth'}],Spirit of the Raptor,Druid,,Rare,"[x]<b>Stealth</b> for 1 turn.\nAfter your hero attacks and\n__kills a minion, draw a card.__",Minion,,,,
Jim Nelson,,TRL_327,Rastakhan's Rumble,True,1.0,52242,,,Where did they get this preposterous hypothesis?,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_327.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_327_premium.gif,enUS,"[{'name': 'Stealth'}, {'name': 'Aura'}, {'name': 'Rush'}]",Spirit of the Rhino,Warrior,,Rare,<b>Stealth</b> for 1 turn.\nYour <b>Rush</b> minions are <b>Immune</b> the turn they're summoned.,Minion,,,,
Vladimir Kafanov,1.0,TRL_348,Rastakhan's Rumble,True,1.0,49824,,,"The terrible thing about lynxes is lynxes are terrible things. Their teeth are made out of biting, their paws are made out of springs!",1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/TRL_348.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/TRL_348_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Rush'}]",Springpaw,Hunter,Beast,Common,[x]<b>Rush</b>\n<b>Battlecry:</b> Add a 1/1 Lynx\nwith <b>Rush</b> to your hand.,Minion,,,,
