attack,cardId,cardSet,cost,durability,faction,health,mechanics,name,playerClass,race,rarity,text,type,armor,attack_true,durability_true,health_true,armor_true
2.0,BOT_270,The Boomsday Project,7.0,,Neutral,1.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}, {'name': 'Divine Shield'}]",Giggling Inventor,Neutral,General,Rare,<b>Battlecry:</b> Summon two 1/2 Mechs with <b>Taunt</b> and_<b>Divine Shield</b>.,Minion,,1,0,1,0
,BOT_912,The Boomsday Project,7.0,,Neutral,,[{'name': 'Magnetic'}],Kangor's Endless Army,Paladin,General,Legendary,Resurrect 3 friendly Mechs. They keep any <b>Magnetic</b> upgrades.,Spell,,0,0,0,0
0.0,BOT_257,The Boomsday Project,7.0,,Neutral,0.0,,Luna's Pocket Galaxy,Mage,General,Legendary,Change the Cost of minions in your\ndeck to (1).,Spell,,1,0,1,0
7.0,BOT_552,The Boomsday Project,7.0,,Neutral,7.0,[{'name': 'Battlecry'}],Star Aligner,Neutral,General,Epic,"[x]<b>Battlecry:</b> If you control 3\nminions with 7 Health, deal\n7 damage to all enemies.",Minion,,1,0,1,0
0.0,BOT_245,The Boomsday Project,7.0,,Neutral,0.0,,The Storm Bringer,Shaman,General,Legendary,Transform your minions into random <b>Legendary</b> minions.,Spell,,1,0,1,0
5.0,BOT_433,The Boomsday Project,8.0,,Neutral,5.0,[{'name': 'Deathrattle'}],Dr. Morrigan,Warlock,General,Legendary,<b>Deathrattle:</b> Swap this with a minion from your deck.,Minion,,1,0,1,0
,BOT_429,The Boomsday Project,8.0,,Neutral,,,Flark's Boom-Zooka,Hunter,General,Legendary,"[x]Summon 3 minions from\nyour deck. They attack\nenemy minions, then die.",Spell,,0,0,0,0
4.0,BOT_507,The Boomsday Project,8.0,,Neutral,4.0,[{'name': 'Battlecry'}],Gloop Sprayer,Druid,General,Common,<b>Battlecry:</b> Summon a copy of each adjacent minion.,Minion,,1,0,1,0
9.0,BOT_534,The Boomsday Project,9.0,,Alliance,7.0,[{'name': 'Divine Shield'}],Bull Dozer,Neutral,Mech,Common,<b>Divine Shield</b>,Minion,,1,0,1,0
,BOT_069,The Boomsday Project,9.0,,Neutral,,[{'name': 'Rush'}],The Boomship,Warrior,General,Legendary,Summon 3 random minions from your hand. Give them <b>Rush</b>.,Spell,,0,0,0,0
,BOT_567,The Boomsday Project,9.0,,Neutral,,,Zerek's Cloning Gallery,Priest,General,Legendary,Summon a 1/1 copy of_each minion in your_deck.,Spell,,0,0,0,0
10.0,BOT_424,The Boomsday Project,10.0,,Neutral,10.0,[{'name': 'Deathrattle'}],Mecha'thun,Neutral,Mech,Legendary,"[x]<b>Deathrattle:</b> If you have no\ncards in your deck, hand,\nand battlefield, destroy\nthe enemy hero.",Minion,,1,0,1,0
8.0,BOT_523,The Boomsday Project,10.0,,Neutral,8.0,[{'name': 'Rush'}],Mulchmuncher,Druid,Mech,Rare,<b>Rush</b>. Costs (1) less for each friendly Treant that died this game.,Minion,,1,0,1,0
,TRL_310,Rastakhan's Rumble,0.0,,Neutral,,,Elemental Evocation,Mage,General,Common,The next Elemental you_play this turn costs (2) less.,Spell,,0,0,0,0
,TRL_243,Rastakhan's Rumble,0.0,,Neutral,,,Pounce,Druid,General,Common,Give your hero +2_Attack this turn.,Spell,,0,0,0,0
,TRL_128,Rastakhan's Rumble,0.0,,Neutral,,,Regenerate,Priest,General,Common,Restore #3 Health.,Spell,,0,0,0,0
2.0,TRL_543,Rastakhan's Rumble,1.0,2.0,Neutral,,[{'name': 'Battlecry'}],Bloodclaw,Paladin,General,Common,<b>Battlecry:</b> Deal 5 damage to your hero.,Weapon,,1,1,0,0
1.0,TRL_390,Rastakhan's Rumble,1.0,,Neutral,1.0,[{'name': 'Battlecry'}],Daring Fire-Eater,Mage,General,Common,<b>Battlecry:</b> Your next Hero Power this turn deals 2_more damage.,Minion,,1,0,1,0
,TRL_321,Rastakhan's Rumble,1.0,,Neutral,,,Devastate,Warrior,General,Common,Deal $4 damage to a damaged minion.,Spell,,0,0,0,0
0.0,TRL_249,Rastakhan's Rumble,1.0,,Neutral,0.0,,Grim Rally,Warlock,General,Rare,Destroy a friendly minion. Give your minions +1/+1.,Spell,,1,0,1,0
1.0,TRL_506,Rastakhan's Rumble,1.0,,Neutral,1.0,[{'name': 'Overkill'}],Gurubashi Chicken,Neutral,Beast,Common,<b>Overkill:</b> Gain +5 Attack.,Minion,,1,0,1,0
0.0,TRL_516,Rastakhan's Rumble,1.0,,Neutral,2.0,,Gurubashi Offering,Neutral,General,Epic,"At the start of your turn, destroy this and gain 8_Armor.",Minion,,1,0,1,0
1.0,TRL_505,Rastakhan's Rumble,1.0,,Neutral,1.0,[{'name': 'Deathrattle'}],Helpless Hatchling,Neutral,Beast,Common,<b>Deathrattle:</b> Reduce the Cost of a Beast in your hand by (1).,Minion,,1,0,1,0
2.0,TRL_363,Rastakhan's Rumble,1.0,,Neutral,3.0,"[{'name': 'Deathrattle'}, {'name': 'Taunt'}]",Saronite Taskmaster,Neutral,General,Common,<b>Deathrattle:</b> Summon a 0/3 Free Agent with <b>Taunt</b> for_your opponent.,Minion,,1,0,1,0
1.0,TRL_074,Rastakhan's Rumble,1.0,3.0,Neutral,,[{'name': 'Deathrattle'}],Serrated Tooth,Rogue,General,Common,<b>Deathrattle:</b> Give your minions <b>Rush</b>.,Weapon,,1,1,0,0
,TRL_245,Rastakhan's Rumble,1.0,,Neutral,,,Shriek,Warlock,General,Rare,Discard your lowest Cost card. Deal $2 damage to all minions.,Spell,,0,0,0,0
0.0,TRL_502,Rastakhan's Rumble,1.0,,Neutral,3.0,[{'name': 'Stealth'}],Spirit of the Dead,Priest,General,Rare,"[x]<b>Stealth</b> for 1 turn.\nAfter a friendly minion dies,\nshuffle a 1-Cost copy of it\ninto your deck.",Minion,,1,0,1,0
0.0,TRL_223,Rastakhan's Rumble,1.0,,Neutral,3.0,[{'name': 'Stealth'}],Spirit of the Raptor,Druid,General,Rare,"[x]<b>Stealth</b> for 1 turn.\nAfter your hero attacks and\n__kills a minion, draw a card.__",Minion,,1,0,1,0
,TRL_327,Rastakhan's Rumble,1.0,,Neutral,3.0,"[{'name': 'Stealth'}, {'name': 'Aura'}, {'name': 'Rush'}]",Spirit of the Rhino,Warrior,General,Rare,<b>Stealth</b> for 1 turn.\nYour <b>Rush</b> minions are <b>Immune</b> the turn they're summoned.,Minion,,0,0,1,0
1.0,TRL_348,Rastakhan's Rumble,1.0,,Neutral,1.0,"[{'name': 'Battlecry'}, {'name': 'Rush'}]",Springpaw,Hunter,Beast,Common,[x]<b>Rush</b>\n<b>Battlecry:</b> Add a 1/1 Lynx\nwith <b>Rush</b> to your hand.,Minion,,1,0,1,0
,TRL_119,Rastakhan's Rumble,1.0,,Neutral,,,The Beast Within,Hunter,General,Epic,"Give a friendly Beast +1/+1, then it attacks a random enemy minion.",Spell,,0,0,0,0
,TRL_012,Rastakhan's Rumble,1.0,,Neutral,,[{'name': 'Overkill'}],Totemic Smash,Shaman,General,Common,Deal $2 damage. <b>Overkill</b>: Summon a basic Totem.,Spell,,0,0,0,0
2.0,TRL_522,Rastakhan's Rumble,1.0,,Neutral,1.0,[{'name': 'Battlecry'}],Wartbringer,Shaman,General,Common,"<b>Battlecry:</b> If you played 2_spells this turn, deal 2_damage.",Minion,,1,0,1,0
3.0,TRL_501,Rastakhan's Rumble,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Auchenai Phantasm,Priest,General,Epic,"<b>Battlecry:</b> This turn, your healing effects deal damage instead.",Minion,,1,0,1,0
1.0,TRL_514,Rastakhan's Rumble,2.0,,Neutral,4.0,"[{'name': 'Taunt'}, {'name': 'Battlecry'}]",Belligerent Gnome,Neutral,General,Rare,"[x]<b>Taunt</b>\n<b>Battlecry:</b> If your opponent\nhas 2 or more minions,\ngain +1 Attack.",Minion,,1,0,1,0
0.0,TRL_082,Rastakhan's Rumble,2.0,,Neutral,0.0,[{'name': 'Deathrattle'}],Big Bad Voodoo,Shaman,General,Epic,"Give a friendly minion ""<b>Deathrattle:</b> Summon a random minion that costs (1) more.""",Spell,,1,0,1,0
1.0,TRL_071,Rastakhan's Rumble,2.0,0.0,Neutral,1.0,"[{'name': 'Rush'}, {'name': 'Battlecry'}]",Bloodsail Howler,Rogue,Pirate,Rare,[x]<b>Rush</b>\n<b>Battlecry:</b> Gain +1/+1\nfor each other Pirate\nyou control.,Minion,,1,1,1,0
3.0,TRL_504,Rastakhan's Rumble,2.0,,Neutral,3.0,[{'name': 'Battlecry'}],Booty Bay Bookie,Neutral,General,Rare,<b>Battlecry:</b> Give your opponent a Coin.,Minion,,1,0,1,0
2.0,TRL_512,Rastakhan's Rumble,2.0,,Neutral,1.0,"[{'name': 'Battlecry'}, {'name': 'Lifesteal'}]",Cheaty Anklebiter,Neutral,General,Common,<b>Lifesteal</b>\n<b>Battlecry:</b> Deal 1 damage.,Minion,,1,0,1,0
0.0,TRL_406,Rastakhan's Rumble,2.0,,Neutral,4.0,,Dozing Marksman,Neutral,General,Common,Has +4 Attack while damaged.,Minion,,1,0,1,0
0.0,TRL_362,Rastakhan's Rumble,2.0,,Neutral,0.0,,Dragon Roar,Warrior,General,Common,Add 2 random Dragons to your hand.,Spell,,1,0,1,0
2.0,TRL_523,Rastakhan's Rumble,2.0,,Neutral,2.0,"[{'name': 'Battlecry'}, {'name': 'Discover'}]",Firetree Witchdoctor,Neutral,General,Rare,"[x]<b>Battlecry:</b> If you're holding\na Dragon, <b>Discover</b> a spell.",Minion,,1,0,1,0
,TRL_307,Rastakhan's Rumble,2.0,,Neutral,,,Flash of Light,Paladin,General,Common,Restore #4 Health.\nDraw a card.,Spell,,0,0,0,0
2.0,TRL_111,Rastakhan's Rumble,2.0,2.0,Neutral,0.0,[{'name': 'Battlecry'}],Headhunter's Hatchet,Hunter,General,Common,"[x]<b>Battlecry:</b> If you\ncontrol a Beast, gain\n+1 Durability.",Weapon,,1,1,1,0
1.0,TRL_306,Rastakhan's Rumble,2.0,,Neutral,3.0,[{'name': 'Deathrattle'}],Immortal Prelate,Paladin,General,Epic,<b>Deathrattle:</b> Shuffle this into your deck. It keeps any enchantments.,Minion,,1,0,1,0
1.0,TRL_352,Rastakhan's Rumble,2.0,3.0,Neutral,,"[{'name': 'Aura'}, {'name': 'Overload'}]",Likkim,Shaman,General,Rare,Has +2 Attack while you have <b>Overloaded</b> Mana Crystals.,Weapon,,1,1,0,0
,TRL_566,Rastakhan's Rumble,2.0,,Neutral,,,Revenge of the Wild,Hunter,General,Rare,Summon your Beasts that died this turn.,Spell,,0,0,0,0
2.0,TRL_240,Rastakhan's Rumble,2.0,,Neutral,3.0,[{'name': 'Battlecry'}],Savage Striker,Druid,General,Common,<b>Battlecry:</b> Deal damage to an enemy minion equal to your hero's Attack.,Minion,,1,0,1,0
0.0,TRL_503,Rastakhan's Rumble,2.0,,Neutral,2.0,[{'name': 'Deathrattle'}],Scarab Egg,Neutral,General,Common,<b>Deathrattle:</b> Summon three 1/1 Scarabs.,Minion,,1,0,1,0
,TRL_097,Rastakhan's Rumble,2.0,,Neutral,,,Seance,Priest,General,Common,Choose a minion. Add_a copy of it to your hand.,Spell,,0,0,0,0
0.0,TRL_057,Rastakhan's Rumble,2.0,,Neutral,2.0,,Serpent Ward,Neutral,Totem,Rare,"At the end of your turn,\ndeal 2 damage to the enemy hero.",Minion,,1,0,1,0
2.0,TRL_507,Rastakhan's Rumble,2.0,,Neutral,2.0,,Sharkfin Fan,Neutral,Pirate,Common,"After your hero attacks, summon a 1/1 Pirate.",Minion,,1,0,1,0
2.0,TRL_524,Rastakhan's Rumble,2.0,,Neutral,1.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}, {'name': 'Silence'}]",Shieldbreaker,Neutral,General,Rare,<b>Battlecry:</b> <b>Silence</b> an enemy minion with <b>Taunt</b>.,Minion,,1,0,1,0
1.0,TRL_570,Rastakhan's Rumble,2.0,,Neutral,4.0,,Soup Vendor,Neutral,General,Rare,"Whenever you restore 3 or more Health to your hero, draw a card.",Minion,,1,0,1,0
2.0,TRL_312,Rastakhan's Rumble,2.0,,Neutral,3.0,[{'name': 'Spell Damage'}],Spellzerker,Neutral,General,Common,Has <b>Spell Damage +2</b> while damaged.,Minion,,1,0,1,0
0.0,TRL_251,Rastakhan's Rumble,2.0,,Neutral,3.0,[{'name': 'Stealth'}],Spirit of the Bat,Warlock,General,Rare,"<b>Stealth</b> for 1 turn.\nAfter a friendly minion dies, give a minion in your hand +1/+1.",Minion,,1,0,1,0
0.0,TRL_319,Rastakhan's Rumble,2.0,,Neutral,3.0,"[{'name': 'Stealth'}, {'name': 'Aura'}]",Spirit of the Dragonhawk,Mage,General,Rare,[x]<b>Stealth</b> for 1 turn.\nYour Hero Power also targets\n adjacent minions.,Minion,,1,0,1,0
,TRL_156,Rastakhan's Rumble,2.0,,Neutral,,[{'name': 'Discover'}],Stolen Steel,Rogue,General,Common,<b>Discover</b> a weapon <i>(from another class)</i>.,Spell,,0,0,0,0
2.0,TRL_407,Rastakhan's Rumble,2.0,,Neutral,1.0,[{'name': 'Battlecry'}],Waterboy,Neutral,General,Rare,<b>Battlecry:</b> Your next Hero Power this turn costs (0).,Minion,,1,0,1,0
2.0,TRL_509,Rastakhan's Rumble,3.0,,Neutral,2.0,[{'name': 'Battlecry'}],Banana Buffoon,Neutral,General,Common,<b>Battlecry:</b> Add 2 Bananas to your hand.,Minion,,1,0,1,0
2.0,TRL_349,Rastakhan's Rumble,3.0,,Neutral,4.0,"[{'name': 'Battlecry'}, {'name': 'Discover'}]",Bloodscalp Strategist,Hunter,General,Rare,"<b>Battlecry:</b> If you have a weapon equipped, <b>Discover</b> a spell.",Minion,,1,0,1,0
3.0,TRL_059,Rastakhan's Rumble,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Bog Slosher,Shaman,Elemental,Rare,<b>Battlecry:</b> Return a friendly minion to your hand and give it +2/+2.,Minion,,1,0,1,0
3.0,TRL_527,Rastakhan's Rumble,3.0,,Neutral,4.0,[{'name': 'Battlecry'}],Drakkari Trickster,Neutral,General,Epic,[x]<b>Battlecry:</b> Give each player a\ncopy of a random card from\ntheir opponent's deck.,Minion,,1,0,1,0
0.0,TRL_058,Rastakhan's Rumble,3.0,,Neutral,0.0,[{'name': 'Discover'}],Haunting Visions,Shaman,General,Epic,The next spell you cast this turn costs (3) less. <b>Discover</b> a spell.,Spell,,1,0,1,0
3.0,TRL_308,Rastakhan's Rumble,3.0,,Neutral,4.0,[{'name': 'Battlecry'}],High Priest Thekal,Paladin,General,Legendary,<b>Battlecry:</b> Convert all but 1_of your Hero's Health into Armor.,Minion,,1,0,1,0
2.0,TRL_530,Rastakhan's Rumble,3.0,,Neutral,4.0,"[{'name': 'Battlecry'}, {'name': 'Secret'}]",Masked Contender,Neutral,General,Epic,"<b>Battlecry:</b> If you control a_<b>Secret</b>, cast a <b>Secret</b> from_your deck.",Minion,,1,0,1,0
,TRL_339,Rastakhan's Rumble,3.0,,Neutral,,[{'name': 'Discover'}],Master's Call,Hunter,General,Epic,"<b>Discover</b> a minion in your deck.\nIf all 3 are Beasts,\ndraw them all.",Spell,,0,0,0,0
3.0,TRL_546,Rastakhan's Rumble,3.0,,Neutral,5.0,[{'name': 'Battlecry'}],Ornery Tortoise,Neutral,Beast,Common,<b>Battlecry:</b> Deal 5 damage to your hero.,Minion,,1,0,1,0
2.0,TRL_360,Rastakhan's Rumble,3.0,4.0,Neutral,,,Overlord's Whip,Warrior,General,Common,"After you play a minion, deal 1 damage to it.",Weapon,,1,1,0,0
3.0,TRL_315,Rastakhan's Rumble,3.0,,Neutral,4.0,,Pyromaniac,Mage,General,Rare,"Whenever your Hero Power_kills a minion, draw a card.",Minion,,1,0,1,0
,TRL_124,Rastakhan's Rumble,3.0,,Neutral,,[{'name': 'Combo'}],Raiding Party,Rogue,General,Rare,Draw 2 Pirates from_your deck.\n<b>Combo:</b> And a weapon.,Spell,,0,0,0,0
2.0,TRL_551,Rastakhan's Rumble,3.0,,Neutral,6.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Reckless Diretroll,Warlock,General,Common,<b>Taunt</b>\n<b>Battlecry:</b> Discard your lowest Cost card.,Minion,,1,0,1,0
3.0,TRL_131,Rastakhan's Rumble,3.0,,Neutral,3.0,[{'name': 'Taunt'}],Sand Drudge,Priest,General,Common,"Whenever you cast a spell, summon a 1/1 Zombie with <b>Taunt</b>.",Minion,,1,0,1,0
3.0,TRL_326,Rastakhan's Rumble,3.0,,Neutral,2.0,[{'name': 'Battlecry'}],Smolderthorn Lancer,Warrior,General,Epic,"<b>Battlecry:</b> If you're holding a Dragon, destroy a damaged enemy minion.",Minion,,1,0,1,0
0.0,TRL_060,Rastakhan's Rumble,3.0,,Neutral,3.0,[{'name': 'Stealth'}],Spirit of the Frog,Shaman,General,Rare,"[x]<b>Stealth</b> for 1 turn.\nWhenever you cast a spell,\ndraw a spell from your deck\nthat costs (1) more.",Minion,,1,0,1,0
0.0,TRL_901,Rastakhan's Rumble,3.0,,Neutral,3.0,[{'name': 'Stealth'}],Spirit of the Lynx,Hunter,General,Rare,"[x]<b>Stealth</b> for 1 turn.\nWhenever you summon a \nBeast, give it +1/+1.",Minion,,1,0,1,0
,TRL_400,Rastakhan's Rumble,3.0,,Neutral,,[{'name': 'Secret'}],Splitting Image,Mage,General,Epic,"<b>Secret:</b> When one of your minions is attacked, summon a copy of it.",Spell,,0,0,0,0
,TRL_500,Rastakhan's Rumble,3.0,,Neutral,,,Surrender to Madness,Priest,General,Epic,[x]Destroy 3 of your Mana\nCrystals. Give all minions\nin your deck +2/+2.,Spell,,0,0,0,0
,TRL_302,Rastakhan's Rumble,3.0,,Neutral,,,Time Out!,Paladin,General,Common,Your hero is <b>Immune</b> until your next turn.,Spell,,0,0,0,0
3.0,TRL_405,Rastakhan's Rumble,3.0,,Neutral,4.0,,Untamed Beastmaster,Neutral,General,Epic,"Whenever you draw a Beast, give it +2/+2.",Minion,,1,0,1,0
1.0,TRL_343,Rastakhan's Rumble,3.0,,Neutral,2.0,,Wardruid Loti,Druid,General,Legendary,<b>Choose One - </b>Transform into one of Loti's four dinosaur forms.,Minion,,1,0,1,0
1.0,TRL_085,Rastakhan's Rumble,3.0,,Neutral,3.0,,Zentimo,Shaman,General,Legendary,"[x]Whenever you target a\nminion with a spell, cast it\nagain on its neighbors.",Minion,,1,0,1,0
2.0,TRL_517,Rastakhan's Rumble,4.0,,Neutral,3.0,[{'name': 'Battlecry'}],Arena Fanatic,Neutral,General,Common,<b>Battlecry:</b> Give all minions in your hand +1/+1.,Minion,,1,0,1,0
0.0,TRL_525,Rastakhan's Rumble,4.0,,Neutral,4.0,[{'name': 'Deathrattle'}],Arena Treasure Chest,Neutral,General,Common,<b>Deathrattle:</b> Draw 2 cards.,Minion,,1,0,1,0
4.0,TRL_096,Rastakhan's Rumble,4.0,,Neutral,5.0,"[{'name': 'Battlecry'}, {'name': 'Discover'}]",Griftah,Neutral,General,Legendary,[x]<b>Battlecry:</b> <b>Discover</b> two\ncards. Give one to your\nopponent at random.,Minion,,1,0,1,0
3.0,TRL_010,Rastakhan's Rumble,4.0,,Neutral,5.0,"[{'name': 'Overkill'}, {'name': 'Stealth'}]",Half-Time Scavenger,Neutral,General,Common,<b>Stealth</b>\n<b>Overkill</b>: Gain 3 Armor.,Minion,,1,0,1,0
3.0,TRL_252,Rastakhan's Rumble,4.0,,Neutral,4.0,"[{'name': 'Lifesteal'}, {'name': 'Taunt'}, {'name': 'InvisibleDeathrattle'}]",High Priestess Jeklik,Warlock,General,Legendary,"[x]<b>Taunt</b>, <b>Lifesteal</b>\nWhen you discard this,\nadd 2 copies of it to\nyour hand.",Minion,,1,0,1,0
3.0,TRL_533,Rastakhan's Rumble,4.0,,Neutral,5.0,"[{'name': 'Battlecry'}, {'name': 'Freeze'}]",Ice Cream Peddler,Neutral,General,Epic,"<b>Battlecry:</b> If you control a_<b>Frozen</b> minion, gain 8_Armor.",Minion,,1,0,1,0
0.0,TRL_254,Rastakhan's Rumble,4.0,,Neutral,0.0,,Mark of the Loa,Druid,General,Rare,<b>Choose One</b> -\nGive a minion +2/+4\nand <b>Taunt</b>; or Summon\ntwo 3/2 Raptors.,Spell,,1,0,1,0
3.0,TRL_520,Rastakhan's Rumble,4.0,,Neutral,2.0,[{'name': 'Deathrattle'}],Murloc Tastyfin,Neutral,Murloc,Rare,[x]<b>Deathrattle:</b> Draw 2 Murlocs\nfrom your deck.,Minion,,1,0,1,0
,TRL_244,Rastakhan's Rumble,4.0,,Neutral,,,Predatory Instincts,Druid,General,Rare,[x]Draw a Beast from your\ndeck. Double its Health.,Spell,,0,0,0,0
3.0,TRL_508,Rastakhan's Rumble,4.0,,Neutral,5.0,,Regeneratin' Thug,Neutral,General,Common,"At the start of your turn, restore #2 Health to this_minion.",Minion,,1,0,1,0
3.0,TRL_531,Rastakhan's Rumble,4.0,,Neutral,2.0,[{'name': 'Deathrattle'}],Rumbletusk Shaker,Neutral,General,Common,<b>Deathrattle:</b> Summon a 3/2 Rumbletusk Breaker.,Minion,,1,0,1,0
0.0,TRL_313,Rastakhan's Rumble,4.0,,Neutral,0.0,,Scorch,Mage,General,Rare,[x]Deal $4 damage to a\nminion. Costs (1) if you\nplayed an Elemental\nlast turn.,Spell,,1,0,1,0
0.0,TRL_092,Rastakhan's Rumble,4.0,,Neutral,3.0,"[{'name': 'Aura'}, {'name': 'Stealth'}]",Spirit of the Shark,Rogue,General,Rare,[x]<b>Stealth</b> for 1 turn.\nYour minions' <b>Battlecries</b>\n__and <b>Combos</b> trigger twice._,Minion,,1,0,1,0
0.0,TRL_309,Rastakhan's Rumble,4.0,,Neutral,3.0,[{'name': 'Stealth'}],Spirit of the Tiger,Paladin,General,Rare,"[x]<b>Stealth</b> for 1 turn.\nAfter you cast a spell,\nsummon a Tiger with stats\nequal to its Cost.",Minion,,1,0,1,0
5.0,TRL_015,Rastakhan's Rumble,4.0,,Neutral,3.0,[{'name': 'Overkill'}],Ticket Scalper,Neutral,Pirate,Common,<b>Overkill</b>: Draw 2 cards.,Minion,,1,0,1,0
,TRL_157,Rastakhan's Rumble,4.0,,Neutral,,,Walk the Plank,Rogue,General,Common,Destroy an undamaged minion.,Spell,,0,0,0,0
4.0,TRL_328,Rastakhan's Rumble,4.0,0.0,Neutral,3.0,[{'name': 'Battlecry'}],War Master Voone,Warrior,General,Legendary,<b>Battlecry:</b> Copy all\nDragons in your hand.,Minion,,1,1,1,0
4.0,TRL_545,Rastakhan's Rumble,4.0,,Neutral,4.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Zandalari Templar,Paladin,General,Rare,"[x]<b>Battlecry:</b> If you've restored\n10 Health this game, gain\n+4/+4 and <b>Taunt</b>.@ <i>({0} left!)</i>@ <i>(Ready!)</i>",Minion,,1,0,1,0
3.0,TRL_521,Rastakhan's Rumble,5.0,,Neutral,3.0,[{'name': 'Overkill'}],Arena Patron,Neutral,General,Rare,<b>Overkill:</b> Summon another Arena Patron.,Minion,,1,0,1,0
,TRL_347,Rastakhan's Rumble,5.0,,Neutral,,[{'name': 'Overkill'}],Baited Arrow,Hunter,General,Common,Deal $3 damage. <b>Overkill:</b> Summon a 5/5 Devilsaur.,Spell,,0,0,0,0
0.0,TRL_317,Rastakhan's Rumble,5.0,0.0,Neutral,0.0,[{'name': 'Overkill'}],Blast Wave,Mage,General,Epic,Deal $2 damage to_all minions.\n<b>Overkill</b>: Add a random Mage spell to your hand.,Spell,,1,1,1,0
3.0,TRL_526,Rastakhan's Rumble,5.0,,Neutral,6.0,[{'name': 'Battlecry'}],Dragonmaw Scorcher,Neutral,Dragon,Common,<b>Battlecry:</b> Deal 1 damage to all other minions.,Minion,,1,0,1,0
5.0,TRL_323,Rastakhan's Rumble,5.0,,Neutral,5.0,[{'name': 'Battlecry'}],Emberscale Drake,Warrior,Dragon,Rare,"<b>Battlecry:</b> If you're holding a Dragon, gain 5 Armor.",Minion,,1,0,1,0
3.0,TRL_304,Rastakhan's Rumble,5.0,3.0,Neutral,,[{'name': 'Overkill'}],Farraki Battleaxe,Paladin,General,Rare,<b>Overkill:</b> Give a minion in your hand +2/+2.,Weapon,,1,1,0,0
1.0,TRL_151,Rastakhan's Rumble,5.0,,Neutral,1.0,[{'name': 'Battlecry'}],Former Champ,Neutral,General,Common,<b>Battlecry:</b> Summon a 5/5_Hotshot.,Minion,,1,0,1,0
2.0,TRL_409,Rastakhan's Rumble,5.0,,Neutral,2.0,"[{'name': 'Battlecry'}, {'name': 'Deathrattle'}]","Gral, the Shark",Rogue,Beast,Legendary,[x]<b>Battlecry:</b> Eat a minion in\nyour deck and gain its stats.\n<b>Deathrattle:</b> Add it to\nyour hand.,Minion,,1,0,1,0
3.0,TRL_900,Rastakhan's Rumble,5.0,,Neutral,2.0,"[{'name': 'Battlecry'}, {'name': 'Rush'}]","Halazzi, the Lynx",Hunter,Beast,Legendary,<b>Battlecry:</b> Fill your hand with 1/1 Lynxes that have_<b>Rush</b>.,Minion,,1,0,1,0
,TRL_258,Rastakhan's Rumble,5.0,,Neutral,,,Mass Hysteria,Priest,General,Rare,Force each minion to_attack another random minion.,Spell,,0,0,0,0
6.0,TRL_532,Rastakhan's Rumble,5.0,,Neutral,5.0,,Mosh'Ogg Announcer,Neutral,General,Epic,[x]Enemies attacking this\nhave a 50% chance to\nattack someone else.,Minion,,1,0,1,0
3.0,TRL_020,Rastakhan's Rumble,5.0,,Neutral,4.0,"[{'name': 'Overkill'}, {'name': 'Rush'}]",Sightless Ranger,Neutral,General,Common,<b>Rush</b>\n<b>Overkill</b>: Summon two 1/1_Bats.,Minion,,1,0,1,0
3.0,TRL_535,Rastakhan's Rumble,5.0,,Neutral,8.0,,Snapjaw Shellfighter,Neutral,General,Epic,"[x]Whenever an adjacent\nminion takes damage, this\n_minion takes it instead.",Minion,,1,0,1,0
4.0,TRL_341,Rastakhan's Rumble,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Treespeaker,Druid,General,Epic,<b>Battlecry:</b> Transform your Treants into 5/5 Ancients.,Minion,,1,0,1,0
3.0,TRL_311,Rastakhan's Rumble,6.0,,Neutral,3.0,[{'name': 'Battlecry'}],Arcanosaur,Mage,Elemental,Common,"<b>Battlecry:</b> If you played an_Elemental last turn, deal_3_damage_to_all other minions.",Minion,,1,0,1,0
,TRL_127,Rastakhan's Rumble,6.0,,Neutral,,,Cannon Barrage,Rogue,General,Epic,[x]Deal $3 damage to a\nrandom enemy. Repeat\nfor each of your Pirates.,Spell,,0,0,0,0
,TRL_324,Rastakhan's Rumble,6.0,,Neutral,,,Heavy Metal!,Warrior,General,Rare,[x]Summon a random\nminion with Cost equal\nto your Armor <i>(up to 10).</i>,Spell,,0,0,0,0
4.0,TRL_345,Rastakhan's Rumble,6.0,,Neutral,6.0,[{'name': 'Battlecry'}],"Krag'wa, the Frog",Shaman,Beast,Legendary,<b>Battlecry:</b> Return all spells you played last turn to_your hand.,Minion,,1,0,1,0
